year,channel_name,recipient_name,usd_disbursement,usd_disbursement_deflated
2022,Recipient Government,Uganda,0.021772,0.021772
2022,Recipient Government,Malawi,80.548402,80.548402
2022,Recipient Government,Niger,81.152949,81.152949
2022,Recipient Government,Cabo Verde,10.053909,10.053909
2022,Recipient Government,Djibouti,10.880031,10.880031
2022,Recipient Government,Guinea,7.19582,7.19582
2022,Recipient Government,Burkina Faso,81.058594,81.058594
2022,Recipient Government,Mauritania,23.264583,23.264583
2022,Recipient Government,Bhutan,1.844252,1.844252
2022,Recipient Government,Lesotho,0.004881,0.004881
2022,Recipient Government,Mali,15.08132,15.08132
2022,Recipient Government,Nicaragua,0.153803,0.153803
2022,Recipient Government,Bolivia,0.116252,0.116252
2022,Recipient Government,Central African Republic,2.509994,2.509994
2022,Recipient Government,"Western Africa, regional",0.57667,0.57667
2022,Recipient Government,Haiti,39.951945,39.951945
2022,Recipient Government,Liberia,12.326434,12.326434
2022,Recipient Government,"Eastern Africa, regional",0.36362,0.36362
2022,Recipient Government,Comoros,2.012001,2.012001
2022,Multilateral Organisations,Yemen,17.4857,17.4857
2022,Recipient Government,Saint Vincent and the Grenadines,3.144256,3.144256
2022,Recipient Government,Nigeria,153.927571,153.927571
2022,Recipient Government,Democratic Republic of the Congo,6.921026,6.921026
2022,Recipient Government,Kosovo,7.820352,7.820352
2022,Recipient Government,Solomon Islands,1.931489,1.931489
2022,Recipient Government,Papua New Guinea,1.373868,1.373868
2022,Recipient Government,Somalia,180.082737,180.082737
2022,Recipient Government,Dominica,0.3,0.3
2022,Recipient Government,Sierra Leone,6.767321,6.767321
2022,Recipient Government,Micronesia,0.001455,0.001455
2022,Recipient Government,Sao Tome and Principe,2.156,2.156
2022,Recipient Government,Chad,0.763544,0.763544
2022,Recipient Government,Montenegro,0.002106,0.002106
2022,Recipient Government,Gambia,6.805757,6.805757
2022,Recipient Government,Guinea-Bissau,1.91371,1.91371
2022,Multilateral Organisations,Zimbabwe,4.07574,4.07574
2022,Recipient Government,Tuvalu,0.605843,0.605843
2022,Central Government,Dominican Republic,8.194004,8.194004
2022,Central Government,Côte d'Ivoire,4.944246,4.944246
2022,Central Government,Uzbekistan,0.118658,0.118658
2022,Other non-financial corporations,"Africa, regional",0,0
2022,International NGO,Uganda,0.52953,0.52953
2022,United Nations,"Bilateral, unspecified",0.5,0.5
2022,Central Government,Kazakhstan,0.002,0.002
2022,Developing country-based NGO,Azerbaijan,0.001608,0.001608
2022,Developing country-based NGO,Burkina Faso,0.780845,0.780845
2022,Developing country-based NGO,Lebanon,10.105164,10.105164
2022,Developing country-based NGO,Madagascar,0.105164,0.105164
2022,Donor country-based NGO,Mauritania,0.299129,0.299129
2022,Central Government,Burkina Faso,0.015651,0.015651
2022,Central Government,Mauritania,3.131559,3.131559
2022,United Nations Conference on Trade and Development,"Bilateral, unspecified",0.044935,0.044935
2022,Central Government,Malaysia,0.021333,0.021333
2022,Local Government,Bosnia and Herzegovina,0.130591,0.130591
2022,Central Government,Kosovo,0.072081,0.072081
2022,Central Government,North Macedonia,0.225585,0.225585
2022,Central Government,Democratic Republic of the Congo,0.0069,0.0069
2022,Central Government,Guinea,0.05661,0.05661
2022,Central Government,Chad,1.843587,1.843587
2022,Central Government,Senegal,0.275888,0.275888
2022,Central Government,Nigeria,0.03638,0.03638
2022,Central Government,Congo,0.02133,0.02133
2022,Central Government,Mexico,0.061413,0.061413
2022,Central Government,West Bank and Gaza Strip,47.439183,47.439183
2022,Central Government,Pakistan,0.002197,0.002197
2022,Central Government,Colombia,0.106414,0.106414
2022,Central Government,Somalia,0.079784,0.079784
2022,Central Government,Tunisia,22.899421,22.899421
2022,Central Government,Serbia,8.792834,8.792834
2022,Central Government,South Sudan,0.03743,0.03743
2022,Central Government,"Europe, regional",0.260908,0.260908
2022,Central Government,"Middle East, regional",14.705883,14.705883
2022,Central Government,Iraq,0.032844,0.032844
2022,Central Government,Algeria,0.0155,0.0155
2022,Central Government,Lebanon,0.071817,0.071817
2022,Central Government,Jordan,18.835902,18.835902
2022,Central Government,Kyrgyzstan,0.00265,0.00265
2022,Central Government,Togo,6.863129,6.863129
2022,Central Government,Guatemala,0.037506,0.037506
2022,Central Government,Djibouti,0.050266,0.050266
2022,Central Government,Bangladesh,3.117038,3.117038
2022,Central Government,El Salvador,0.021111,0.021111
2022,Central Government,Niger,0.045855,0.045855
2022,Local Government,Syrian Arab Republic,0.020709,0.020709
2022,Central Government,Syrian Arab Republic,3.908243,3.908243
2022,Local Government,"Middle East, regional",0.014578,0.014578
2022,"University, college or other teaching institution, research institute or think-tank",Nigeria,0.099628,0.099628
2022,Central Government,Viet Nam,0.448121,0.448121
2022,Other public entities in donor country,Morocco,0.006068,0.006068
2022,Other public entities in donor country,Ethiopia,0.012137,0.012137
2022,Other public entities in donor country,Mongolia,0.006068,0.006068
2022,Other public entities in donor country,Colombia,0.03641,0.03641
2022,Other public entities in donor country,Kyrgyzstan,0.151164,0.151164
2022,Other public entities in donor country,Tanzania,9.525401,9.525401
2022,Other public entities in donor country,Uganda,0.133503,0.133503
2022,Other public entities in donor country,Philippines,0.139571,0.139571
2022,Other public entities in donor country,Cambodia,0.160965,0.160965
2022,Other public entities in donor country,Paraguay,0.437761,0.437761
2022,Other public entities in donor country,Bolivia,0.175981,0.175981
2022,Other public entities in donor country,Rwanda,0.175981,0.175981
2022,Other public entities in donor country,Cameroon,0.030342,0.030342
2022,Other public entities in donor country,Thailand,0.012494,0.012494
2022,Other public entities in donor country,Lao People's Democratic Republic,0.330567,0.330567
2022,Donor country-based NGO,Mongolia,0.722597,0.722597
2022,Donor country-based NGO,Lao People's Democratic Republic,2.577313,2.577313
2022,Other public entities in donor country,"Bilateral, unspecified",0.549787,0.549787
2022,Other public entities in donor country,Viet Nam,0.375512,0.375512
2022,Other public entities in donor country,Ghana,0.184952,0.184952
2022,International Organisation for Migration,Viet Nam,0,0
2022,International Organisation for Migration,Central African Republic,0,0
2022,Other public entities in donor country,Serbia,0.128464,0.128464
2022,Other,China (People's Republic of),0.020202,0.020202
2022,Other,Indonesia,6.330732,6.330732
2022,Other,Malaysia,0.020517,0.020517
2022,Other,Mongolia,0.020202,0.020202
2022,Other,Nepal,0.033669,0.033669
2022,Other,Pakistan,0.016835,0.016835
2022,Other,Thailand,0.017308,0.017308
2022,Other,Viet Nam,0.050819,0.050819
2022,Central Government,Wallis and Futuna,0.405511,0.405511
2022,Central Government,India,0,0
2022,Developing country-based NGO,West Bank and Gaza Strip,4.614497,4.614497
2022,Central Government,Mauritius,0,0
2022,Other public entities in donor country,Mauritius,0.42645,0.42645
2022,International Bank for Reconstruction and Development,Sudan,8.413082,8.413082
2022,Developing country-based NGO,Côte d'Ivoire,0.252392,0.252392
2022,Developing country-based NGO,Algeria,0.042065,0.042065
2022,Developing country-based NGO,Comoros,0.041513,0.041513
2022,Developing country-based NGO,Democratic Republic of the Congo,1.121126,1.121126
2022,Donor country-based NGO,Peru,0.158091,0.158091
2022,Other public entities in donor country,Georgia,0,0
2022,United Nations Development Programme,Iraq,2.380724,2.380724
2022,Donor country-based NGO,Angola,0.016872,0.016872
2022,Donor country-based NGO,Argentina,0.216305,0.216305
2022,Donor country-based NGO,Brazil,0.146105,0.146105
2022,Central Government,Morocco,86.396026,86.396026
2022,Asian Development Bank,"Bilateral, unspecified",0,0
2022,Other public entities in donor country,Mauritania,0,0
2022,Other public entities in donor country,Senegal,0,0
2022,Donor country-based NGO,Cameroon,0.437328,0.437328
2022,Donor country-based NGO,Congo,0.0311,0.0311
2022,Donor country-based NGO,Ecuador,0.180491,0.180491
2022,Donor country-based NGO,Guinea,0.033189,0.033189
2022,Donor country-based NGO,Mexico,0.150264,0.150264
2022,Donor country-based NGO,Niger,0.014436,0.014436
2022,Donor country-based NGO,Central African Republic,0.01127,0.01127
2022,Donor country-based NGO,Chad,0.145243,0.145243
2022,Donor country-based NGO,Thailand,0.344279,0.344279
2022,Donor country-based NGO,Timor-Leste,0.215926,0.215926
2022,Donor Government,Madagascar,0.016778,0.016778
2022,International Labour Organisation - Assessed Contributions,"Oceania, regional",0.25611,0.25611
2022,International Labour Organisation - Assessed Contributions,Libya,0.015028,0.015028
2022,International Labour Organisation - Assessed Contributions,Lesotho,0.090848,0.090848
2022,International Labour Organisation - Assessed Contributions,Morocco,0.13654,0.13654
2022,International Labour Organisation - Assessed Contributions,Madagascar,0.086904,0.086904
2022,International Labour Organisation - Assessed Contributions,Mexico,0.007207,0.007207
2022,International Labour Organisation - Assessed Contributions,Mongolia,0.055632,0.055632
2022,International Labour Organisation - Assessed Contributions,Malaysia,0.314725,0.314725
2022,International Labour Organisation - Assessed Contributions,Nigeria,0.080133,0.080133
2022,International Labour Organisation - Assessed Contributions,"America, regional",0.544327,0.544327
2022,International Labour Organisation - Assessed Contributions,Nepal,0.032898,0.032898
2022,International Labour Organisation - Assessed Contributions,Pakistan,0.042362,0.042362
2022,International Labour Organisation - Assessed Contributions,Panama,0.026989,0.026989
2022,International Labour Organisation - Assessed Contributions,Peru,0.015597,0.015597
2022,International Labour Organisation - Assessed Contributions,Philippines,0.025686,0.025686
2022,International Labour Organisation - Assessed Contributions,Papua New Guinea,0.0032,0.0032
2022,International Labour Organisation - Assessed Contributions,West Bank and Gaza Strip,0.780308,0.780308
2022,International Labour Organisation - Assessed Contributions,"Middle East, regional",0.099506,0.099506
2022,International Labour Organisation - Assessed Contributions,"Africa, regional",2.046188,2.046188
2022,International Labour Organisation - Assessed Contributions,"Asia, regional",0.409778,0.409778
2022,International Labour Organisation - Assessed Contributions,"Europe, regional",0.02207,0.02207
2022,International Labour Organisation - Assessed Contributions,"South Asia, regional",0.024489,0.024489
2022,International Labour Organisation - Assessed Contributions,Senegal,0.176631,0.176631
2022,International Labour Organisation - Assessed Contributions,Solomon Islands,0.008504,0.008504
2022,International Labour Organisation - Assessed Contributions,Sierra Leone,0.050851,0.050851
2022,International Labour Organisation - Assessed Contributions,El Salvador,0.035525,0.035525
2022,International Labour Organisation - Assessed Contributions,"South & Central Asia, regional",0.01494,0.01494
2022,International Labour Organisation - Assessed Contributions,Somalia,0.011202,0.011202
2022,International Labour Organisation - Assessed Contributions,"Caribbean & Central America, regional",0.522042,0.522042
2022,International Labour Organisation - Assessed Contributions,"South America, regional",0.000993,0.000993
2022,International Labour Organisation - Assessed Contributions,"Central America, regional",0.016016,0.016016
2022,International Labour Organisation - Assessed Contributions,"Caribbean, regional",0.006865,0.006865
2022,International Labour Organisation - Assessed Contributions,Sao Tome and Principe,0.082246,0.082246
2022,International Labour Organisation - Assessed Contributions,Eswatini,0.085385,0.085385
2022,International Labour Organisation - Assessed Contributions,Syrian Arab Republic,0.027874,0.027874
2022,International Labour Organisation - Assessed Contributions,Chad,0.002579,0.002579
2022,International Labour Organisation - Assessed Contributions,Togo,0.134541,0.134541
2022,International Labour Organisation - Assessed Contributions,Timor-Leste,0.055403,0.055403
2022,International Labour Organisation - Assessed Contributions,Tunisia,0.103929,0.103929
2022,International Labour Organisation - Assessed Contributions,Uganda,0.033023,0.033023
2022,International Labour Organisation - Assessed Contributions,Ukraine,0.066522,0.066522
2022,International Labour Organisation - Assessed Contributions,Uzbekistan,0.150016,0.150016
2022,International Labour Organisation - Assessed Contributions,Viet Nam,0.046987,0.046987
2022,International Labour Organisation - Assessed Contributions,Vanuatu,0.000875,0.000875
2022,International Labour Organisation - Assessed Contributions,South Africa,0.057626,0.057626
2022,International Labour Organisation - Assessed Contributions,Zambia,0.067978,0.067978
2022,International Labour Organisation - Regular Budget Supplementary Account,Armenia,0.070284,0.070284
2022,International Labour Organisation - Regular Budget Supplementary Account,Cameroon,0.025221,0.025221
2022,International Labour Organisation - Regular Budget Supplementary Account,Democratic Republic of the Congo,0.176618,0.176618
2022,International Labour Organisation - Assessed Contributions,Bangladesh,0.053739,0.053739
2022,International Labour Organisation - Assessed Contributions,Burkina Faso,0.120531,0.120531
2022,International Labour Organisation - Assessed Contributions,Côte d'Ivoire,0.123897,0.123897
2022,International Labour Organisation - Assessed Contributions,Cabo Verde,0.049482,0.049482
2022,International Labour Organisation - Assessed Contributions,Gambia,0.00422,0.00422
2022,International Labour Organisation - Assessed Contributions,Guinea-Bissau,0.026456,0.026456
2022,International Labour Organisation - Assessed Contributions,Mali,0.002234,0.002234
2022,International Labour Organisation - Assessed Contributions,"Western Africa, regional",0.003248,0.003248
2022,International Labour Organisation - Assessed Contributions,Botswana,0.023204,0.023204
2022,International Labour Organisation - Assessed Contributions,Zimbabwe,0.037549,0.037549
